,Road_1st,Road_2nd,Road_3rd,Road_4th,Road_5th,Road_6th,Road_7th,Road_8th,Road_9th,Home_1st,Home_2nd,Home_3rd,Home_4th,Home_5th,Home_6th,Home_7th,Home_8th,Home_9th,OT_number,Game_Date,Game_Start,Game_Visitor,Game_Visitor_Points,Game_Home,Game_Home_Points,Game_OT,Season,Road_Minutes_Played,Road_Field_Goals,Road_Field_Goal_Attempts,Road_Field_Goal_Percentage,Road_t3_Point_Field_Goals,Road_t3_Point_Field_Goal_Attempts,Road_t3_Point_Field_Goal_Percentage,Road_Free_Throws,Road_Free_Throw_Attempts,Road_Free_Throw_Percentage,Road_Offensive_Rebounds,Road_Defensive_Rebounds,Road_Total_Rebounds,Road_Assists,Road_Steals,Road_Blocks,Road_Turnovers,Road_Personal_Fouls,Road_Points,Home_Minutes_Played,Home_Field_Goals,Home_Field_Goal_Attempts,Home_Field_Goal_Percentage,Home_t3_Point_Field_Goals,Home_t3_Point_Field_Goal_Attempts,Home_t3_Point_Field_Goal_Percentage,Home_Free_Throws,Home_Free_Throw_Attempts,Home_Free_Throw_Percentage,Home_Offensive_Rebounds,Home_Defensive_Rebounds,Home_Total_Rebounds,Home_Assists,Home_Steals,Home_Blocks,Home_Turnovers,Home_Personal_Fouls,Home_Points,Road_True_Shooting_Percentage,Road_Effective_Field_Goal_Percentage,Road_t3_Point_Attempt_Rate,Road_Free_Throw_Attempt_Rate,Road_Offensive_Rebound_Percentage,Road_Defensive_Rebound_Percentage,Road_Total_Rebound_Percentage,Road_Assist_Percentage,Road_Steal_Percentage,Road_Block_Percentage,Road_Turnover_Percentage,Road_Usage_Percentage,Road_Offensive_Rating,Road_Defensive_Rating,Home_True_Shooting_Percentage,Home_Effective_Field_Goal_Percentage,Home_t3_Point_Attempt_Rate,Home_Free_Throw_Attempt_Rate,Home_Offensive_Rebound_Percentage,Home_Defensive_Rebound_Percentage,Home_Total_Rebound_Percentage,Home_Assist_Percentage,Home_Steal_Percentage,Home_Block_Percentage,Home_Turnover_Percentage,Home_Usage_Percentage,Home_Offensive_Rating,Home_Defensive_Rating,Road_Pace,Road_eFG%,Road_TOV%,Road_ORB%,Road_FT/FGA,Road_ORt,Home_Pace,Home_eFG%,Home_TOV%,Home_ORB%,Home_FT/FGA,Home_ORt
150,29,35,25,23,0,0,0,0,0,28,36,33,33,0,0,0,0,0,0,20091117,7:00 pm,TOR,112,DEN,130,0,2010,14400,42,91,0.4615,7,16,0.4375,21,28,0.75,19,29,48,28,9,6,14,27,112,14400,48,78,0.6154,7,17,0.4118,27,35,0.7714,3,30,33,34,9,7,12,26,130,0.542,0.5,0.17600000000000002,0.308,38.8,90.6,59.3,66.7,9.1,9.8,11.9,100.0,113.8,132.1,0.696,0.66,0.218,0.449,9.4,61.2,40.7,70.8,9.1,9.3,11.4,100.0,132.1,113.8,98.4,0.5,11.9,38.8,0.231,113.8,98.4,0.66,11.4,9.4,0.34600000000000003,132.1
151,22,30,26,33,0,0,0,0,0,34,21,27,23,0,0,0,0,0,0,20091117,7:30 pm,PHO,111,HOU,105,0,2010,14400,41,79,0.519,6,21,0.2857,23,32,0.7188,5,35,40,26,3,9,12,21,111,14400,43,97,0.4433,9,26,0.3462,10,13,0.7692,13,31,44,26,4,1,7,27,105,0.596,0.557,0.266,0.405,13.9,72.9,47.6,63.4,3.1,12.7,11.4,100.0,115.8,109.5,0.511,0.49,0.268,0.134,27.1,86.1,52.4,60.5,4.2,1.7,6.4,100.0,109.5,115.8,95.9,0.557,11.4,13.9,0.29100000000000004,115.8,95.9,0.49,6.4,27.1,0.10300000000000001,109.5
152,22,20,21,30,0,0,0,0,0,23,34,31,18,0,0,0,0,0,0,20091117,7:30 pm,DET,93,LAL,106,0,2010,14400,34,72,0.4722,3,12,0.25,22,27,0.8148,7,25,32,17,8,7,15,20,93,14400,42,89,0.4719,4,20,0.2,18,22,0.8182,14,30,44,27,6,3,12,22,106,0.5539999999999999,0.493,0.16699999999999998,0.375,18.9,64.1,42.1,50.0,8.8,10.1,15.2,100.0,102.3,116.6,0.537,0.494,0.225,0.247,35.9,81.1,57.9,64.3,6.6,5.0,10.8,100.0,116.6,102.3,90.9,0.493,15.2,18.9,0.306,102.3,90.9,0.494,10.8,35.9,0.20199999999999999,116.6
153,25,20,29,26,0,0,0,0,0,17,25,17,28,0,0,0,0,0,0,20091117,7:30 pm,OKC,100,MIA,87,0,2010,14400,37,77,0.4805,5,14,0.3571,21,22,0.9545,9,32,41,19,11,3,11,25,100,14400,31,72,0.4306,5,18,0.2778,20,30,0.6667,9,27,36,17,6,4,15,18,87,0.5770000000000001,0.513,0.182,0.28600000000000003,25.0,78.0,53.2,51.4,12.5,5.6,11.3,100.0,114.0,99.2,0.511,0.465,0.25,0.41700000000000004,22.0,75.0,46.8,54.8,6.8,6.3,15.0,100.0,99.2,114.0,87.7,0.513,11.3,25.0,0.273,114.0,87.7,0.465,15.0,22.0,0.278,99.2
154,31,23,13,24,0,0,0,0,0,21,25,14,23,0,0,0,0,0,0,20091117,7:30 pm,IND,91,NJN,83,0,2010,14400,31,79,0.3924,4,13,0.3077,25,31,0.8065,9,35,44,17,9,8,13,22,91,14400,29,80,0.3625,1,11,0.0909,24,27,0.8889,13,38,51,12,7,6,18,23,83,0.491,0.418,0.165,0.392,19.1,72.9,46.3,54.8,9.5,11.6,12.3,100.0,96.5,88.0,0.452,0.369,0.138,0.33799999999999997,27.1,80.9,53.7,41.4,7.4,9.1,16.4,100.0,88.0,96.5,94.3,0.418,12.3,19.1,0.316,96.5,94.3,0.369,16.4,27.1,0.3,88.0
155,22,31,22,27,0,0,0,0,0,29,29,26,26,0,0,0,0,0,0,20091117,7:00 pm,LAC,102,NOH,110,0,2010,14400,39,82,0.4756,7,20,0.35,17,21,0.8095,11,25,36,25,4,5,17,27,102,14400,37,81,0.4568,8,28,0.2857,28,33,0.8485,19,32,51,23,9,2,16,24,110,0.5589999999999999,0.518,0.244,0.256,25.6,56.8,41.4,64.1,4.3,9.4,15.7,100.0,110.0,118.6,0.5760000000000001,0.506,0.34600000000000003,0.40700000000000003,43.2,74.4,58.6,62.2,9.7,3.2,14.3,100.0,118.6,110.0,92.8,0.518,15.7,25.6,0.207,110.0,92.8,0.506,14.3,43.2,0.34600000000000003,118.6
156,27,34,25,15,0,0,0,0,0,23,24,25,15,0,0,0,0,0,0,20091117,7:00 pm,CHI,101,SAC,87,0,2010,14400,39,83,0.4699,7,12,0.5833,16,21,0.7619,12,29,41,21,12,7,15,16,101,14400,35,81,0.4321,4,21,0.1905,13,18,0.7222,13,28,41,17,8,7,21,20,87,0.547,0.512,0.145,0.253,30.0,69.0,50.0,53.8,12.9,11.7,14.0,100.0,108.5,93.4,0.489,0.457,0.259,0.222,31.0,70.0,50.0,48.6,8.6,9.9,19.1,100.0,93.4,108.5,93.1,0.512,14.0,30.0,0.193,108.5,93.1,0.457,19.1,31.0,0.16,93.4
157,23,20,29,18,0,0,0,0,0,26,34,19,26,0,0,0,0,0,0,20091118,7:00 pm,MIA,90,ATL,105,0,2010,14400,35,79,0.44299999999999995,9,21,0.4286,11,16,0.6875,9,33,42,16,3,8,14,28,90,14400,38,89,0.42700000000000005,8,20,0.4,21,28,0.75,15,28,43,23,7,6,8,19,105,0.523,0.5,0.266,0.203,24.3,68.8,49.4,45.7,3.4,11.6,14.0,100.0,100.5,117.3,0.518,0.47200000000000003,0.225,0.315,31.3,75.7,50.6,60.5,7.8,10.3,7.3,100.0,117.3,100.5,89.5,0.5,14.0,24.3,0.139,100.5,89.5,0.47200000000000003,7.3,31.3,0.23600000000000002,117.3
158,23,25,19,28,0,0,0,0,0,27,22,31,29,0,0,0,0,0,0,20091118,7:30 pm,GSW,95,BOS,109,0,2010,14400,37,80,0.4625,6,17,0.3529,15,19,0.7895,8,27,35,22,10,1,21,21,95,14400,42,80,0.525,8,19,0.4211,17,27,0.6296,10,26,36,25,7,3,18,20,109,0.5379999999999999,0.5,0.213,0.23800000000000002,23.5,73.0,49.3,59.5,10.2,1.6,19.2,100.0,97.1,111.5,0.593,0.575,0.23800000000000002,0.33799999999999997,27.0,76.5,50.7,59.5,7.2,4.8,16.4,100.0,111.5,97.1,97.8,0.5,19.2,23.5,0.188,97.1,97.8,0.575,16.4,27.0,0.213,111.5
159,21,14,24,25,10,0,0,0,0,19,18,26,21,15,0,0,0,0,1,20091118,8:30 pm,SAS,94,DAL,99,1,2010,15900,34,78,0.4359,7,15,0.4667,19,24,0.7917,8,42,50,22,1,8,18,27,94,15900,40,100,0.4,3,17,0.1765,16,21,0.7619,17,32,49,16,8,6,5,24,99,0.531,0.48100000000000004,0.192,0.308,20.0,71.2,50.5,64.7,1.0,9.6,16.9,100.0,98.4,103.6,0.45299999999999996,0.415,0.17,0.21,28.8,80.0,49.5,40.0,8.4,9.5,4.4,100.0,103.6,98.4,86.5,0.48100000000000004,16.9,20.0,0.244,98.4,86.5,0.415,4.4,28.8,0.16,103.6
160,25,29,22,34,0,0,0,0,0,26,43,17,17,0,0,0,0,0,0,20091118,7:00 pm,NYK,110,IND,103,0,2010,14400,35,73,0.4795,10,25,0.4,30,41,0.7317,7,33,40,26,10,4,16,31,110,14400,34,77,0.4416,8,26,0.3077,27,39,0.6923,13,33,46,23,7,7,20,29,103,0.604,0.5479999999999999,0.342,0.562,17.5,71.7,46.5,74.3,10.1,7.8,14.9,100.0,111.2,104.1,0.547,0.494,0.33799999999999997,0.506,28.3,82.5,53.5,67.6,7.1,14.6,17.5,100.0,104.1,111.2,98.9,0.5479999999999999,14.9,17.5,0.41100000000000003,111.2,98.9,0.494,17.5,28.3,0.35100000000000003,104.1
161,23,22,19,27,0,0,0,0,0,27,28,27,24,0,0,0,0,0,0,20091118,7:00 pm,LAC,91,MEM,106,0,2010,14400,39,82,0.4756,2,10,0.2,11,18,0.6111,12,26,38,19,7,2,12,22,91,14400,44,81,0.5432,2,10,0.2,16,19,0.8421,9,29,38,23,7,4,12,23,106,0.506,0.488,0.122,0.22,29.3,74.3,50.0,48.7,7.9,2.8,11.8,100.0,102.2,119.0,0.593,0.556,0.12300000000000001,0.235,25.7,70.7,50.0,52.3,7.9,5.6,11.8,100.0,119.0,102.2,89.1,0.488,11.8,29.3,0.134,102.2,89.1,0.556,11.8,25.7,0.198,119.0
162,19,29,12,25,0,0,0,0,0,20,21,28,30,0,0,0,0,0,0,20091118,7:00 pm,NJN,85,MIL,99,0,2010,14400,30,78,0.3846,3,13,0.2308,22,25,0.88,16,29,45,12,13,5,18,14,85,14400,39,82,0.4756,10,23,0.4348,11,13,0.8462,12,31,43,28,3,4,19,19,99,0.478,0.40399999999999997,0.16699999999999998,0.321,34.0,70.7,51.1,40.0,14.3,8.5,16.8,100.0,93.8,109.2,0.564,0.537,0.28,0.159,29.3,66.0,48.9,71.8,3.3,6.2,17.8,100.0,109.2,93.8,90.6,0.40399999999999997,16.8,34.0,0.282,93.8,90.6,0.537,17.8,29.3,0.134,109.2
163,23,25,20,29,0,0,0,0,0,21,21,25,17,0,0,0,0,0,0,20091118,7:00 pm,HOU,97,MIN,84,0,2010,14400,39,90,0.4333,12,28,0.4286,7,10,0.7,18,28,46,21,13,1,21,12,97,14400,36,79,0.4557,4,15,0.2667,8,10,0.8,12,24,36,17,13,6,22,15,84,0.514,0.5,0.311,0.111,42.9,70.0,56.1,53.8,14.2,1.6,18.2,100.0,106.1,91.9,0.504,0.48100000000000004,0.19,0.127,30.0,57.1,43.9,47.2,14.2,9.7,20.9,100.0,91.9,106.1,91.4,0.5,18.2,42.9,0.078,106.1,91.4,0.48100000000000004,20.9,30.0,0.10099999999999999,91.9
164,17,26,15,36,0,0,0,0,0,28,33,27,20,0,0,0,0,0,0,20091118,7:00 pm,OKC,94,ORL,108,0,2010,14400,34,83,0.4096,8,21,0.381,18,23,0.7826,5,37,42,18,10,3,12,21,94,14400,39,81,0.4815,13,31,0.4194,17,26,0.6538,9,38,47,25,5,5,13,16,108,0.505,0.45799999999999996,0.253,0.27699999999999997,11.6,80.4,47.2,52.9,10.3,6.0,11.4,100.0,97.1,111.5,0.584,0.562,0.38299999999999995,0.321,19.6,88.4,52.8,64.1,5.2,8.1,12.3,100.0,111.5,97.1,96.9,0.45799999999999996,11.4,11.6,0.217,97.1,96.9,0.562,12.3,19.6,0.21,111.5
165,22,21,22,19,0,0,0,0,0,29,23,17,17,0,0,0,0,0,0,20091118,7:00 pm,CHA,84,PHI,86,0,2010,14400,30,71,0.4225,7,24,0.2917,17,24,0.7083,10,31,41,20,9,2,16,13,84,14400,34,79,0.4304,6,16,0.375,12,15,0.8,11,27,38,19,9,7,12,19,86,0.515,0.47200000000000003,0.33799999999999997,0.33799999999999997,27.0,73.8,51.9,66.7,10.6,3.2,16.4,100.0,99.3,101.7,0.502,0.46799999999999997,0.203,0.19,26.2,73.0,48.1,55.9,10.6,14.9,12.3,100.0,101.7,99.3,84.6,0.47200000000000003,16.4,27.0,0.239,99.3,84.6,0.46799999999999997,12.3,26.2,0.152,101.7
166,17,21,12,31,0,0,0,0,0,21,27,22,17,0,0,0,0,0,0,20091118,7:00 pm,DET,81,POR,87,0,2010,14400,31,80,0.3875,4,15,0.2667,15,18,0.8333,12,27,39,13,5,3,12,25,81,14400,33,70,0.4714,5,16,0.3125,16,23,0.6957,6,30,36,25,3,5,14,19,87,0.461,0.413,0.188,0.225,28.6,81.8,52.0,41.9,5.9,5.6,12.0,100.0,95.2,102.2,0.5429999999999999,0.507,0.22899999999999998,0.32899999999999996,18.2,71.4,48.0,75.8,3.5,7.7,14.9,100.0,102.2,95.2,85.1,0.413,12.0,28.6,0.188,95.2,85.1,0.507,14.9,18.2,0.22899999999999998,102.2
167,17,35,23,16,0,0,0,0,0,33,28,17,26,0,0,0,0,0,0,20091118,7:00 pm,TOR,91,UTA,104,0,2010,14400,34,91,0.3736,6,25,0.24,17,22,0.7727,16,34,50,14,4,4,11,21,91,14400,41,84,0.4881,3,11,0.2727,19,29,0.6552,13,36,49,25,7,3,10,18,104,0.452,0.40700000000000003,0.275,0.242,30.8,72.3,50.5,41.2,4.3,5.5,9.8,100.0,98.4,112.5,0.537,0.506,0.131,0.345,27.7,69.2,49.5,61.0,7.6,4.5,9.4,100.0,112.5,98.4,92.5,0.40700000000000003,9.8,30.8,0.187,98.4,92.5,0.506,9.4,27.7,0.226,112.5
168,32,19,21,19,0,0,0,0,0,22,22,31,33,0,0,0,0,0,0,20091118,7:00 pm,CLE,91,WAS,108,0,2010,14400,35,78,0.4487,7,22,0.3182,14,15,0.9333,6,29,35,21,8,7,15,26,91,14400,36,84,0.4286,5,23,0.2174,31,35,0.8857,16,33,49,21,6,4,12,15,108,0.5379999999999999,0.494,0.282,0.192,15.4,64.4,41.7,60.0,8.7,11.5,15.1,100.0,99.1,117.6,0.5429999999999999,0.45799999999999996,0.27399999999999997,0.41700000000000004,35.6,84.6,58.3,58.3,6.5,7.1,10.8,100.0,117.6,99.1,91.8,0.494,15.1,15.4,0.179,99.1,91.8,0.45799999999999996,10.8,35.6,0.369,117.6
169,19,23,25,26,0,0,0,0,0,25,28,31,24,0,0,0,0,0,0,20091119,7:30 pm,CHI,93,LAL,108,0,2010,14400,38,84,0.4524,5,15,0.3333,12,17,0.7059,10,34,44,24,9,2,15,19,93,14400,42,92,0.4565,6,19,0.3158,18,22,0.8182,14,37,51,20,8,4,12,17,108,0.508,0.48200000000000004,0.179,0.20199999999999999,21.3,70.8,46.3,63.2,9.3,2.7,14.1,100.0,96.6,112.2,0.531,0.489,0.207,0.239,29.2,78.7,53.7,47.6,8.3,5.8,10.6,100.0,112.2,96.6,96.3,0.48200000000000004,14.1,21.3,0.14300000000000002,96.6,96.3,0.489,10.6,29.2,0.196,112.2
170,22,27,27,27,0,0,0,0,0,26,26,26,32,0,0,0,0,0,0,20091119,7:00 pm,PHO,103,NOH,110,0,2010,14400,38,83,0.4578,11,28,0.3929,16,22,0.7273,14,24,38,26,11,7,11,23,103,14400,39,97,0.4021,13,25,0.52,19,23,0.8261,25,31,56,24,8,2,16,18,110,0.556,0.524,0.337,0.265,31.1,49.0,40.4,68.4,12.3,9.7,10.6,100.0,115.5,123.3,0.513,0.469,0.258,0.237,51.0,68.9,59.6,61.5,9.0,3.6,13.0,100.0,123.3,115.5,89.2,0.524,10.6,31.1,0.193,115.5,89.2,0.469,13.0,51.0,0.196,123.3
171,20,24,16,30,0,0,0,0,0,19,21,20,23,0,0,0,0,0,0,20091119,7:30 pm,UTA,90,SAS,83,0,2010,14400,36,78,0.4615,4,9,0.4444,14,20,0.7,8,27,35,26,6,4,9,24,90,14400,32,75,0.4267,4,20,0.2,15,23,0.6522,10,31,41,20,1,6,11,25,83,0.518,0.48700000000000004,0.115,0.256,20.5,73.0,46.1,72.2,7.1,7.3,9.4,100.0,106.8,98.5,0.488,0.45299999999999996,0.267,0.307,27.0,79.5,53.9,62.5,1.2,8.7,11.4,100.0,98.5,106.8,84.3,0.48700000000000004,9.4,20.5,0.179,106.8,84.3,0.45299999999999996,11.4,27.0,0.2,98.5
172,26,25,21,31,0,0,0,0,0,28,27,22,28,0,0,0,0,0,0,20091120,7:30 pm,HOU,103,ATL,105,0,2010,14400,39,92,0.4239,7,22,0.3182,18,21,0.8571,20,22,42,18,7,0,12,18,103,14400,39,78,0.5,8,20,0.4,19,26,0.7308,15,24,39,21,6,11,15,22,105,0.509,0.462,0.239,0.228,45.5,59.5,51.9,46.2,8.1,0.0,10.6,100.0,119.0,121.3,0.5870000000000001,0.551,0.256,0.33299999999999996,40.5,54.5,48.1,53.8,6.9,15.7,14.4,100.0,121.3,119.0,86.6,0.462,10.6,45.5,0.196,119.0,86.6,0.551,14.4,40.5,0.244,121.3
173,29,14,23,17,0,0,0,0,0,13,27,19,19,0,0,0,0,0,0,20091120,8:00 pm,ORL,83,BOS,78,0,2010,14400,29,70,0.4143,10,22,0.4545,15,26,0.5769,7,35,42,19,7,7,20,24,83,14400,30,87,0.3448,2,19,0.1053,16,18,0.8889,14,29,43,20,11,7,12,25,78,0.51,0.486,0.314,0.371,19.4,71.4,49.4,65.5,7.8,10.3,19.7,100.0,91.9,86.4,0.41100000000000003,0.35600000000000004,0.218,0.207,28.6,80.6,50.6,66.7,12.2,14.6,11.2,100.0,86.4,91.9,90.3,0.486,19.7,19.4,0.214,91.9,90.3,0.35600000000000004,11.2,28.6,0.184,86.4
174,24,18,23,37,0,0,0,0,0,22,25,21,36,0,0,0,0,0,0,20091120,7:30 pm,SAC,102,DAL,104,0,2010,14400,43,81,0.5309,6,16,0.375,10,14,0.7143,11,33,44,21,6,5,21,23,102,14400,42,93,0.4516,5,19,0.2632,15,21,0.7143,17,27,44,28,10,4,14,15,104,0.585,0.568,0.198,0.17300000000000001,28.9,66.0,50.0,48.8,6.2,6.8,19.4,100.0,105.9,108.0,0.509,0.478,0.204,0.226,34.0,71.1,50.0,66.7,10.4,6.2,12.0,100.0,108.0,105.9,96.3,0.568,19.4,28.9,0.12300000000000001,105.9,96.3,0.478,12.0,34.0,0.161,108.0
175,37,15,23,19,0,0,0,0,0,29,27,27,25,0,0,0,0,0,0,20091120,7:30 pm,POR,94,GSW,108,0,2010,14400,33,79,0.4177,4,19,0.2105,24,30,0.8,17,28,45,18,7,6,23,23,94,14400,40,84,0.4762,7,13,0.5385,21,27,0.7778,11,26,37,21,15,6,16,28,108,0.51,0.44299999999999995,0.24100000000000002,0.38,39.5,71.8,54.9,54.5,7.3,8.5,20.0,100.0,97.9,112.5,0.563,0.518,0.155,0.321,28.2,60.5,45.1,52.5,15.6,10.0,14.3,100.0,112.5,97.9,96.0,0.44299999999999995,20.0,39.5,0.304,97.9,96.0,0.518,14.3,28.2,0.25,112.5
176,38,28,11,28,0,0,0,0,0,38,23,21,13,0,0,0,0,0,0,20091120,7:00 pm,CLE,105,IND,95,0,2010,14400,36,78,0.4615,6,13,0.4615,27,34,0.7941,11,36,47,15,6,4,14,17,105,14400,38,81,0.4691,4,18,0.2222,15,21,0.7143,9,32,41,22,8,8,10,22,95,0.565,0.5,0.16699999999999998,0.436,25.6,80.0,53.4,41.7,6.5,6.3,13.1,100.0,113.9,103.1,0.526,0.494,0.222,0.259,20.0,74.4,46.6,57.9,8.7,12.3,10.0,100.0,103.1,113.9,92.2,0.5,13.1,25.6,0.34600000000000003,113.9,92.2,0.494,10.0,20.0,0.185,103.1
177,26,20,27,26,0,0,0,0,0,21,35,32,18,0,0,0,0,0,0,20091120,7:30 pm,DEN,99,LAC,106,0,2010,14400,34,70,0.4857,4,17,0.2353,27,33,0.8182,8,26,34,20,8,3,17,27,99,14400,36,73,0.4932,7,17,0.4118,27,33,0.8182,7,26,33,28,8,6,13,24,106,0.586,0.514,0.243,0.47100000000000003,23.5,78.8,50.7,58.8,8.8,5.4,16.7,100.0,108.8,116.5,0.606,0.541,0.233,0.452,21.2,76.5,49.3,77.8,8.8,11.3,12.9,100.0,116.5,108.8,91.0,0.514,16.7,23.5,0.386,108.8,91.0,0.541,12.9,21.2,0.37,116.5
178,25,16,19,28,0,0,0,0,0,30,23,23,19,0,0,0,0,0,0,20091120,7:30 pm,CHA,88,MIL,95,0,2010,14400,30,59,0.5085,2,14,0.1429,26,43,0.6047,2,33,35,18,8,6,11,20,88,14400,34,82,0.4146,10,28,0.3571,17,21,0.8095,14,29,43,24,5,3,14,28,95,0.565,0.525,0.237,0.7290000000000001,6.5,70.2,44.9,60.0,9.2,11.1,12.4,100.0,101.0,109.0,0.521,0.47600000000000003,0.341,0.256,29.8,93.5,55.1,70.6,5.7,6.7,13.3,100.0,109.0,101.0,87.1,0.525,12.4,6.5,0.441,101.0,87.1,0.47600000000000003,13.3,29.8,0.207,109.0
179,29,26,31,22,0,0,0,0,0,32,30,33,32,0,0,0,0,0,0,20091120,7:00 pm,WAS,108,OKC,127,0,2010,14400,41,87,0.4713,7,15,0.4667,19,27,0.7037,17,23,40,19,8,3,20,22,108,14400,44,82,0.5366,11,21,0.5238,28,33,0.8485,12,30,42,18,14,5,16,23,127,0.546,0.511,0.172,0.31,36.2,65.7,48.8,46.3,8.1,4.9,16.8,100.0,109.5,128.8,0.6579999999999999,0.604,0.256,0.402,34.3,63.8,51.2,40.9,14.2,6.9,14.2,100.0,128.8,109.5,98.6,0.511,16.8,36.2,0.218,109.5,98.6,0.604,14.2,34.3,0.341,128.8
180,28,21,29,24,0,0,0,0,0,22,28,21,26,0,0,0,0,0,0,20091120,7:00 pm,MEM,102,PHI,97,0,2010,14400,41,79,0.519,3,11,0.2727,17,25,0.68,17,31,48,22,10,3,20,17,102,14400,37,81,0.4568,9,21,0.4286,14,19,0.7368,11,17,28,23,15,7,17,21,97,0.5670000000000001,0.5379999999999999,0.139,0.316,50.0,73.8,63.2,53.7,11.0,5.0,18.2,100.0,112.1,106.6,0.5429999999999999,0.512,0.259,0.235,26.2,50.0,36.8,62.2,16.5,10.3,16.0,100.0,106.6,112.1,91.0,0.5379999999999999,18.2,50.0,0.215,112.1,91.0,0.512,16.0,26.2,0.17300000000000001,106.6
181,24,25,34,30,0,0,0,0,0,26,43,20,31,0,0,0,0,0,0,20091120,7:00 pm,MIA,113,TOR,120,0,2010,14400,39,89,0.4382,7,23,0.3043,28,34,0.8235,15,25,40,22,7,1,9,27,113,14400,41,71,0.5775,9,15,0.6,29,36,0.8056,9,34,43,28,3,7,20,28,120,0.5429999999999999,0.478,0.258,0.382,30.6,73.5,48.2,56.4,7.3,1.8,8.0,100.0,117.6,124.9,0.691,0.6409999999999999,0.21100000000000002,0.507,26.5,69.4,51.8,68.3,3.1,10.6,18.7,100.0,124.9,117.6,96.1,0.478,8.0,30.6,0.315,117.6,96.1,0.6409999999999999,18.7,26.5,0.408,124.9
182,23,28,30,10,0,0,0,0,0,36,18,21,22,0,0,0,0,0,0,20091121,7:30 pm,PHI,91,CLE,97,0,2010,14400,37,88,0.4205,5,19,0.2632,12,16,0.75,13,29,42,20,8,4,10,18,91,14400,36,75,0.48,8,20,0.4,17,21,0.8095,8,37,45,24,3,6,11,18,97,0.479,0.449,0.21600000000000003,0.182,26.0,78.4,48.3,54.1,9.1,7.3,9.5,100.0,103.7,110.5,0.5760000000000001,0.5329999999999999,0.267,0.28,21.6,74.0,51.7,66.7,3.4,8.7,11.5,100.0,110.5,103.7,87.8,0.449,9.5,26.0,0.136,103.7,87.8,0.5329999999999999,11.5,21.6,0.22699999999999998,110.5
183,27,25,19,22,0,0,0,0,0,14,35,26,37,0,0,0,0,0,0,20091121,7:00 pm,CHI,93,DEN,112,0,2010,14400,36,81,0.4444,2,11,0.1818,19,24,0.7917,10,31,41,19,7,5,16,16,93,14400,42,86,0.4884,7,25,0.28,21,26,0.8077,11,36,47,23,6,6,12,21,112,0.508,0.457,0.136,0.29600000000000004,21.7,73.8,46.6,52.8,7.3,8.2,14.9,100.0,96.8,116.5,0.575,0.529,0.29100000000000004,0.302,26.2,78.3,53.4,54.8,6.2,8.6,11.0,100.0,116.5,96.8,96.1,0.457,14.9,21.7,0.235,96.8,96.1,0.529,11.0,26.2,0.244,116.5
184,27,25,32,22,0,0,0,0,0,33,26,21,33,0,0,0,0,0,0,20091121,7:30 pm,SAC,106,HOU,113,0,2010,14400,43,85,0.5059,7,16,0.4375,13,17,0.7647,9,29,38,24,5,4,14,23,106,14400,43,90,0.4778,3,18,0.1667,24,26,0.9231,12,30,42,20,8,5,8,19,113,0.573,0.547,0.188,0.2,23.1,70.7,47.5,55.8,5.3,5.6,13.1,100.0,112.1,119.5,0.557,0.494,0.2,0.289,29.3,76.9,52.5,46.5,8.5,7.2,7.3,100.0,119.5,112.1,94.6,0.547,13.1,23.1,0.153,112.1,94.6,0.494,7.3,29.3,0.267,119.5
185,19,26,31,27,0,0,0,0,0,29,21,22,26,0,0,0,0,0,0,20091121,7:00 pm,MIL,103,MEM,98,0,2010,14400,38,83,0.4578,9,25,0.36,18,24,0.75,6,35,41,23,7,2,13,23,103,14400,37,80,0.4625,3,14,0.2143,21,29,0.7241,11,36,47,18,8,6,16,19,98,0.55,0.512,0.301,0.289,14.3,76.1,46.6,60.5,7.2,3.0,12.2,100.0,105.5,100.3,0.528,0.48100000000000004,0.175,0.363,23.9,85.7,53.4,48.6,8.2,10.3,14.7,100.0,100.3,105.5,97.7,0.512,12.2,14.3,0.217,105.5,97.7,0.48100000000000004,14.7,23.9,0.263,100.3
186,29,23,22,24,0,0,0,0,0,24,19,24,24,0,0,0,0,0,0,20091121,1:00 pm,NYK,98,NJN,91,0,2010,14400,34,80,0.425,8,23,0.3478,22,28,0.7857,11,36,47,20,8,4,15,15,98,14400,37,90,0.4111,4,18,0.2222,13,19,0.6842,14,31,45,18,5,7,13,21,91,0.531,0.475,0.28800000000000003,0.35,26.2,72.0,51.1,58.8,8.5,5.6,14.0,100.0,104.2,96.8,0.46299999999999997,0.433,0.2,0.21100000000000002,28.0,73.8,48.9,48.6,5.3,12.3,11.7,100.0,96.8,104.2,94.0,0.475,14.0,26.2,0.275,104.2,94.0,0.433,11.7,28.0,0.14400000000000002,96.8
187,19,23,18,28,0,0,0,0,0,22,27,22,25,0,0,0,0,0,0,20091121,7:00 pm,ATL,88,NOH,96,0,2010,14400,35,94,0.3723,4,22,0.1818,14,17,0.8235,20,32,52,15,5,7,6,17,88,14400,37,85,0.4353,12,17,0.7059,10,17,0.5882,13,35,48,22,3,9,12,16,96,0.434,0.39399999999999996,0.23399999999999999,0.18100000000000002,36.4,71.1,52.0,42.9,5.8,10.3,5.6,100.0,101.8,111.1,0.519,0.506,0.2,0.2,28.9,63.6,48.0,59.5,3.5,12.5,11.5,100.0,111.1,101.8,86.4,0.39399999999999996,5.6,36.4,0.149,101.8,86.4,0.506,11.5,28.9,0.11800000000000001,111.1
